,budget,id,imdb_id,original_language,original_title,release_date,revenue,runtime,vote_average,vote_count
0,0,82940,tt0401224,fr,American Meltdown,2004-06-06,0,120,5.0,2
0,0,155434,tt0405980,en,Hustle,2004-09-25,0,90,2.0,1
0,0,62024,tt0423813,it,L'amore ritrovato,2004-09-17,0,105,4.7,5
0,0,118302,tt0404126,en,I'll Be Seeing You,2004-05-01,0,96,4.0,2
0,0,37353,,en,Bumfights 3: The Felony Footage,2004-01-01,0,60,6.0,1
0,0,316839,tt0432442,fr,Si j'?tais elle,2004-12-15,0,95,7.0,2
0,0,50220,tt0379487,en,The Seat Filler,2004-08-05,0,90,4.8,5
0,0,299109,tt0483068,en,Mengejar Matahari,2004-07-22,0,86,0.0,0
0,0,100983,tt0404325,en,Phil the Alien,2004-09-11,0,82,5.7,3
0,0,349056,tt0468843,ja,Rabu kiru kiru,2004-08-28,0,91,8.0,1
0,0,339663,tt0293495,pt,"My Father, Rua Alguem 5555",2004-10-12,0,0,6.0,1
0,0,37801,tt0414224,en,Lewis Black:  Black on Broadway,2004-05-14,0,58,5.3,10
0,0,52820,tt0420534,en,Britney Spears: Live from Miami,2004-03-28,0,92,6.3,4
0,0,232335,tt0826207,th,??????-??? ???-??????-??????,2004-08-26,0,106,5.0,1
0,0,137300,tt0314336,en,Mary Higgins Clark's Lucky Day,2004-03-15,0,95,5.0,2
0,0,156910,tt0463755,es,Tadeo Jones,2004-11-04,0,10,6.5,2
0,0,259781,,en,Un racisme ? peine voil?,2004-01-01,0,75,5.3,2
0,0,218112,tt0313013,en,Nursie,2004-02-23,0,96,0.0,0
0,0,288952,tt0389988,en,Evergreen,2004-01-01,0,86,7.0,1
0,0,75404,tt0416960,en,???????,2004-03-31,0,115,5.5,10
0,0,20364,tt0437238,en,Hulchul,2004-11-26,0,168,6.0,10
0,0,78789,tt0328990,fr,Demain on d?m?nage,2004-03-03,0,110,4.3,3
0,0,118894,tt0415201,en,Perfect Strangers,2004-10-17,0,120,5.5,2
0,0,29447,tt1146294,en,A Scooby-Doo! Christmas,2004-01-01,0,0,5.2,8
0,0,128115,tt0402063,en,The Birthday,2004-12-01,0,100,5.9,8
0,0,15188,tt0399365,no,Monstertorsdag,2004-10-14,0,99,4.2,8
0,0,38911,tt0420333,en,Yasmin,2004-08-07,0,87,7.5,2
0,0,340856,tt0474728,en,Seinfeld: How It Began,2004-11-23,0,65,9.0,1
0,100,143411,tt0408090,en,Patrick,2004-03-14,0,60,0.0,0
0,0,39182,tt0427157,en,Dirty War,2004-09-26,0,90,5.8,12
0,0,15083,tt0426155,en,Ushpizin,2004-07-11,0,90,6.3,5
0,0,405794,,en,Cartoon Network Christmas: Yuletide Follies,2004-10-05,0,110,10.0,1
0,0,36479,tt0468895,en,Steve-O: The Early Years,2004-08-24,0,44,5.5,4
0,0,61267,tt0400868,fr,Clara et moi,2004-06-30,0,90,4.5,4
0,0,111630,,en,Vivaldi Four Seasons: Julia Fischer,2004-04-26,0,39,4.3,2
0,0,21616,tt0362496,en,Cautiva,2004-03-20,0,115,7.7,7
0,0,17679,,en,The Murder Room,2004-10-31,0,180,4.0,1
0,0,52095,,en,Second Best,2004-01-01,0,86,5.5,1
0,0,7296,tt0291943,de,Germanikus,2004-03-26,0,86,3.8,3
0,0,70081,,en,George Carlin - Inside the Actors Studio,2004-10-30,0,48,6.5,1
0,0,34062,tt0428662,en,??????,2004-01-01,0,95,4.5,4
0,0,19491,tt0349703,hi,?????! ?? ??? ??...,2004-08-11,0,0,3.0,1
0,0,80880,tt0431619,te,????,2004-05-07,0,150,5.7,9
0,0,154652,tt1239223,en,Candid Sex,2004-01-01,0,76,2.0,1
0,0,26254,tt0391225,en,The Hunting of the President,2004-06-20,0,90,8.0,1
0,0,45502,tt0409016,cn,Luen ching go gup,2004-04-08,0,103,5.5,3
0,0,25198,tt0308310,en,I Downloaded a Ghost,2004-04-06,0,90,3.6,5
0,0,29281,tt0466506,en,Wine for the Confused,2004-10-21,0,92,7.5,1
0,0,140278,tt0357608,en,Dogville Confessions,2004-06-27,0,53,6.2,9
0,0,61714,tt0264410,en,Berserker,2004-05-11,0,84,3.9,4
0,0,71043,tt0396112,en,Ma vie en cin?mascope,2004-12-17,0,105,6.0,1
0,0,91725,tt0355836,en,Nora's Hair Salon,2004-05-25,0,0,6.0,1
0,0,47569,tt0411765,en,Pop Rocks,2004-09-10,0,0,4.9,3
0,0,86195,tt0423869,en,Blood,2004-10-22,0,90,5.5,2
0,0,358536,tt1003294,en,When Star Wars Ruled the World,2004-09-18,0,60,7.0,1
0,0,16046,tt0426596,en,The Take,2004-09-03,0,87,7.3,6
0,0,299147,tt0393602,it,The Hollow,2004-04-26,0,0,6.4,8
0,0,78350,,en,Celia Cruz: ?Az?car!,2004-01-27,0,109,0.0,0
0,0,34468,tt0429739,en,Care Bears: Journey to Joke-a-Lot,2004-10-05,0,80,0.0,0
0,0,71507,tt0364435,en,Jailbait,2004-05-03,0,90,0.0,0
0,0,12604,tt0439695,en,Masj?vlar,2004-11-25,0,98,6.3,11
0,0,35005,tt0356485,es,Conversaciones con mam?,2004-04-15,0,90,5.7,3
0,0,26825,tt0420952,en,Tell Them Who You Are,2004-09-06,0,95,5.3,3
0,0,86708,tt0398921,en,Daniel and the Superdogs,2004-10-27,0,0,6.0,1
0,0,412294,tt0408375,en,Blackpool,2004-11-11,0,360,7.7,9
0,0,81600,tt0403539,de,Stille Nacht,2004-09-16,0,0,7.0,3
0,0,56008,tt0408927,fr,J'me sens pas belle,2004-08-04,0,85,5.5,8
0,0,239156,,en,Mary Engelbreit's The Night Before Christmas,2004-01-01,0,26,0.0,0
0,0,28105,tt0390632,en,Word Wars,2004-05-28,0,80,6.1,7
0,0,40127,tt0444759,th,Art Of The Devil,2004-05-14,0,96,5.4,10
0,0,160781,tt0319056,en,Between Two Women,2004-08-31,0,92,5.7,3
0,0,126046,tt0376835,pt,The Prisoner of the Iron Bars,2004-04-16,0,123,2.5,2
0,0,20328,tt0411646,en,Michael Moore Hates America,2004-09-12,0,125,4.8,8
0,0,319661,tt0427700,fr,Le p?re Goriot,2004-11-09,0,0,2.8,4
0,0,57150,,pt,Santana: Live At Montreux,2004-12-17,0,181,6.3,3
0,0,21843,tt0427783,en,Riot On!,2004-11-12,0,78,4.9,5
0,0,40976,tt0408970,cn,Jiu ming,2004-04-27,0,88,5.8,16
0,0,210306,tt1844784,en,Tetra Vaal,2004-01-01,0,1,6.0,7
0,0,58531,tt0415006,it,Saimir,2004-01-01,0,88,6.7,3
0,0,30856,tt0424129,en,Gunner Palace,2004-01-01,0,85,5.9,7
0,0,97081,tt0387867,en,Beauty,2004-09-11,0,49,4.3,2
0,0,21932,tt0382912,en,Pluk van de Petteflet,2004-11-17,0,90,5.6,8
0,0,43655,tt0392789,en,Spectres,2004-01-01,0,98,4.5,2
0,0,70158,tt1732554,en,????,2004-06-06,0,93,4.6,4
0,0,36725,tt0407926,en,Kill Your Idols,2004-04-08,0,75,7.4,7
0,0,57474,tt0419730,ko,???? ??,2004-08-06,0,104,4.9,4
0,0,21551,tt0468864,ja,??????,2004-05-29,0,123,7.3,2
0,950000,233833,tt0439814,en,A Slice of Terror,2004-11-28,0,118,0.0,0
0,0,244202,tt0431814,ko,?? ???,2004-09-10,0,125,0.0,0
0,0,27888,tt0389475,en,The Rockville Slayer,2004-06-10,0,91,3.0,3
0,0,92771,tt0416099,ru,????,2004-09-09,0,94,5.3,3
0,0,6443,tt0386862,de,Der Wald vor lauter B?umen,2004-09-16,0,81,7.7,9
0,0,57495,tt0388976,en,Call Me: The Rise and Fall of Heidi Fleiss,2004-03-29,0,84,4.0,3
0,0,68416,tt0343962,en,Latin Dragon,2004-09-07,0,0,5.3,3
0,0,52599,tt0339983,en,Air Strike,2004-06-16,0,90,3.0,3
0,0,27160,tt0396537,en,Kaldalj?s,2004-01-01,0,90,7.5,2
0,0,77085,tt0398838,pt,A Cartomante,2004-01-30,0,90,3.0,3
0,0,48394,tt0381077,fr,Casablanca Driver,2004-06-30,0,90,6.4,8
0,0,96054,tt0467525,en,Tawan young wan yoo,2004-10-07,0,98,6.7,3
0,0,404250,tt4135650,en,Konjiki no Gash Bell!!: 101 Banme no Mamono,2004-07-09,0,84,0.0,0
0,0,78031,tt0405826,en,Chat nin han yeung,2004-11-02,0,90,4.5,2
0,0,25334,tt0334725,en,Wondrous Oblivion,2004-04-23,0,106,0.0,0
0,0,52054,tt0874253,pt,1421: The Year China Discovered America?,2004-08-17,0,120,5.0,1
0,0,43210,tt0344777,en,Six: The Mark Unleashed,2004-05-06,0,104,5.5,3
0,35000,238442,tt0467694,ja,????,2004-11-20,0,65,2.5,2
0,0,58384,tt0375100,en,Strandvaskaren,2004-10-14,0,100,6.0,3
0,0,55738,tt0358148,en,Shut Up and Kiss Me!,2004-03-05,0,101,4.3,3
0,0,1918,tt0388311,he,Or,2004-09-09,0,95,6.0,7
0,0,72500,tt0393099,en,BlackJack- Sweet Science,2004-11-07,0,90,5.2,3
0,0,25465,tt0427276,en,The Future of Food,2004-05-30,0,88,8.0,8
0,0,53959,tt0395706,en,Phantom Force,2004-07-06,0,0,1.0,1
0,0,70812,tt0328316,pt,Redentor,2004-09-10,0,100,7.0,2
0,0,78293,tt0407342,fr,? tout de suite,2004-12-08,0,95,5.6,5
0,0,58978,tt0419732,en,The Erotic Diary of Misty Mundae,2004-11-11,0,80,2.8,2
0,0,40851,tt0388351,en,La Premi?re Fois que j'ai eu 20 ans,2004-10-06,0,98,6.5,2
0,0,18154,tt0322005,en,The Deviants,2004-05-29,0,80,3.0,2
0,0,33255,tt0271211,en,Stoked: The Rise And Fall Of Gator,2004-06-25,0,82,7.2,5
0,0,17173,tt0470132,en,Kibakichi: Bakko-yokaiden,2004-02-07,0,95,4.5,4
0,0,19416,tt0365135,en,Double Dare,2004-03-13,0,81,6.9,7
0,0,295150,tt0398150,en,The Keeper of Time,2004-02-24,0,0,2.0,2
0,0,24199,tt0385677,nl,Ellis in Glamourland,2004-09-24,0,95,5.3,6
0,0,92597,tt0283552,en,El Polaquito,2004-10-26,0,92,6.0,2
0,0,89489,tt0495570,de,102 ??????????????,2004-04-28,0,0,6.5,1
0,0,40569,tt0389225,en,Nos amis les flics,2004-08-04,0,90,4.6,7
0,0,11903,tt0433359,de,Crazy Race 2 ? Warum die Mauer wirklich fiel,2004-11-21,0,93,1.3,3
0,0,60030,tt0362048,fr,Malabar Princess,2004-03-03,0,94,5.9,13
0,0,62027,tt0374916,it,L'odore del sangue,2004-04-02,0,,5.5,1
0,0,58014,tt0414891,it,Certi bambini,2004-05-14,0,0,5.8,8
0,0,45177,tt0387847,en,Azul y blanco,2004-04-23,0,107,7.7,3
0,0,38004,tt0402141,it,Dopo mezzanotte,2004-04-23,0,92,6.1,8
0,0,158234,tt0412554,fr,CQ2: Tout pr?s du sol,2004-09-13,0,100,0.0,0
0,0,117356,tt0430381,en,Musafir,2004-12-09,0,152,4.7,5
0,0,44882,tt0456071,en,Incubus - Alive at Red Rocks,2004-11-23,0,86,4.8,3
0,15000000,58354,tt0396991,en,Lazy Town,2004-01-01,0,97,4.6,11
0,0,316418,tt1215411,en,Thomas & Friends: Thomas And The Jet Engine,2004-07-20,0,67,0.0,0
0,0,110850,tt0423360,ja,????????,2004-06-05,0,111,5.8,6
0,0,132772,tt0777269,en,The Robinsons: Lost in Space,2004-01-01,0,45,3.5,2
0,0,250858,tt0436366,es,Gorgonas,2004-01-01,0,14,8.0,1
0,0,106599,tt0379158,en,Imaginary Witness: Hollywood and the Holocaust,2004-01-01,0,92,5.0,2
0,0,35304,tt0387233,sv,Fr?ken Sverige,2004-03-09,0,92,5.5,8
0,0,36166,tt0373786,ja,?????,2004-10-09,0,116,5.6,4
0,0,59716,tt0368564,en,The Adventures of Ociee Nash,2004-02-13,0,87,7.0,1
0,0,49213,tt0423461,ko,?? ?,2004-10-08,0,112,6.4,8
0,0,33636,tt0399412,en,Nina,2004-01-01,0,85,6.0,7
0,0,6216,tt0388118,en,Hurensohn,2004-01-15,0,86,0.0,0
0,0,233798,tt0434883,pl,Dead Easy,2004-12-13,0,97,0.0,1
0,0,60983,tt0419365,en,Sex Traffic,2004-10-14,0,189,4.5,8
0,0,27267,tt0404031,en,Evil Eyes,2004-08-04,0,80,3.4,4
0,0,59054,tt0348867,fr,Le r?le de sa vie,2004-06-16,0,0,6.2,5
0,0,16226,tt0354690,en,Lady Death,2004-10-05,0,80,5.8,8
0,0,168516,tt0414453,en,Revenge of the Middle-Aged Woman,2004-09-26,0,90,4.3,3
0,0,11350,tt0411498,de,H?llentour,2004-06-10,0,123,8.0,2
0,0,259728,tt0305499,hr,Duga mra?na no?,2004-03-07,0,194,7.5,2
0,0,152143,tt0379029,de,The Winning Season,2004-04-03,0,91,0.0,0
0,0,48329,tt0414469,en,Ryan,2004-01-01,0,13,7.8,12
0,0,45923,tt0432462,en,Agent Orange,2004-09-20,0,5,7.0,1
0,1000000,85430,tt0416773,en,Girl Play,2004-07-11,0,80,5.6,5
0,0,119784,tt0442652,en,"20,000 Leagues Under the Sea",2004-11-14,0,74,7.0,1
0,0,79047,tt0388487,fr,Trois petites filles,2004-09-29,0,0,3.0,2
