,budget,id,imdb_id,original_language,original_title,release_date,revenue,runtime,vote_average,vote_count
0,0,422789,,en,Ben Howard - Live at Casino De Paris,2012-12-10,0,63,10.0,1
0,0,105785,tt2243381,en,"Life, Love, Soul",2012-04-13,0,92,0.0,0
0,0,262587,tt4099658,ta,Kaattu Puli,2012-02-16,0,0,3.5,1
0,0,406331,,fr,Le Marrakech du rire,2012-06-10,0,,10.0,1
0,0,258501,tt2062657,en,Sunshine Sketches of a Little Town,2012-02-12,0,0,8.5,1
0,0,204919,,it,Dominic Miller & Band - Leverkusener Jazztage 2012,2012-11-08,0,0,7.0,1
0,0,177354,tt1758770,en,Stud Life,2012-03-22,0,91,5.0,1
0,0,127903,tt2111310,en,Far from Afghanistan,2012-08-22,0,129,5.0,1
0,0,364340,tt3203594,en,Achill,2012-10-18,0,9,9.0,1
0,0,320843,,en,Insomnia,2012-12-18,0,3,10.0,1
0,0,307729,tt3881384,kn,?????????,2012-06-29,5500000,152,7.0,1
0,0,217899,,en,Postscript,2012-08-29,0,8,4.0,1
0,0,248557,tt2800448,en,Wu Jian Zui,2012-11-01,0,0,0.5,1
0,0,349009,tt3335642,en,Le Ballet,2012-07-16,0,5,7.5,1
0,0,349010,tt3688524,en,Worm Farm,2012-07-16,0,2,5.0,1
0,0,73161,,nl,Studio 100 sprookjes musicals - De Kleine Zeemeermin met Kathleen van K3,2012-08-07,0,120,7.0,1
0,0,343657,tt2159540,de,Babyphone,2012-05-01,0,10,7.0,1
0,0,296696,,en,Epizootics!,2012-11-08,0,10,7.5,1
0,0,432124,tt2344436,pt,Belo Monte: An?ncio de uma Guerra,2012-06-17,0,105,8.0,1
0,0,240982,tt1816681,en,"The Missing Piece: Mona Lisa, Her Thief, the True Story",2012-10-12,0,85,7.0,1
0,0,235373,tt2242712,en,El Bosque de los Sometidos,2012-07-17,0,80,6.0,1
0,0,389353,tt2424608,en,Nazi Sunken Sub,2012-09-23,0,0,6.0,1
0,0,464162,tt2108530,es,Harry Grows Up,2012-07-01,0,,6.0,1
0,0,181805,tt2669872,en,The Road: A Story of Life & Death,2012-10-16,0,75,5.0,1
0,0,182166,tt2553010,pt,Matadouro,2012-07-13,0,72,5.0,1
0,0,375661,,en,PROGRESS Chapter 1: In The Beginning...,2012-03-25,0,120,0.0,0
0,0,167435,tt2006051,es,Ali,2012-03-25,0,88,5.0,1
0,0,431074,tt2258723,pl,We Are One,2012-03-01,0,,6.0,1
0,0,93475,,he,????? ???? ????? - ???? ????? ?????,2012-02-23,0,0,4.5,1
0,0,84320,tt1430625,en,Payback,2012-03-16,0,82,5.0,1
0,0,111075,tt2185503,en,Snackbar,2012-04-05,0,86,5.0,1
0,0,100813,tt2347411,en,Koch Brothers Exposed,2012-03-07,0,55,5.0,1
0,0,385017,tt2086805,ko,??? ??,2012-02-13,0,98,5.0,1
0,0,207427,tt2220984,en,Utopia,2012-05-08,0,56,7.0,1
0,0,255535,tt2248925,es,Mi gitana,2012-01-01,0,0,0.0,0
0,0,313464,,en,Odyssey,2012-12-23,0,65,0.0,0
0,0,335864,tt2268425,de,Doppelg?ngerin,2012-03-16,0,,0.0,0
0,0,98900,tt2097327,en,Synchronize,2012-03-17,0,3,0.0,0
0,0,159081,tt2485964,it,L'ile des morts,2012-01-01,0,0,5.0,1
0,0,116523,,en,Fun With R?mi & Jessica 3,2012-04-24,0,85,0.0,0
0,0,157884,tt1686326,en,The Casserole Club,2012-01-01,0,0,6.0,1
0,0,314943,,en,CHIKARA: The Contaminated Cowl,2012-04-29,0,123,0.0,0
0,0,152642,tt2288141,ja,?????,2012-05-12,0,127,0.0,0
0,0,458453,,en,Speaking Corpse,2012-05-08,0,8,0.0,0
0,2000000,317619,tt2363421,en,The Chrysalis,2012-06-01,0,96,0.0,0
0,0,353679,tt2429804,ja,??,2012-11-30,0,0,0.0,0
0,0,149082,tt2387495,en,Jalpari The Desert Mermaid,2012-08-31,0,95,9.0,1
0,0,223574,tt1699767,en,"Tent City, U.S.A",2012-04-05,0,86,6.5,2
0,0,134006,,ko,??? ???,2012-01-18,0,124,10.0,1
0,0,232754,tt2591650,th,????????,2012-08-02,0,100,6.0,1
0,0,99478,tt2076223,en,I Am Zozo,2012-02-18,0,85,2.0,1
0,0,176021,tt2061682,en,Fishing Without Nets,2012-01-01,0,15,7.0,1
0,0,315870,,en,2012 - Home for the Holidays,2012-12-07,0,0,0.0,0
0,0,345125,tt4463872,fr,"Parle tout bas, si c'est d'amour",2012-02-10,0,90,8.0,1
0,125000,141618,tt2355961,en,WaterWalk,2012-05-03,0,90,2.0,1
0,0,288652,tt2322383,en,Bolero,2012-01-01,0,15,8.0,1
0,0,137646,tt2386922,en,The Education of Mohammad Hussein,2012-05-14,0,38,7.0,1
0,0,137009,tt3087878,en,Fragments of Kubelka,2012-01-29,0,230,5.0,1
0,0,153686,tt2130232,en,Teacher Of The Year,2012-04-01,0,17,0.0,0
0,0,216908,,en,La toile blanche de Edward Hopper,2012-10-10,0,52,0.0,0
0,0,265950,,en,Rise Up! Wie weit w?rdest du gehen?,2012-04-20,0,80,10.0,1
0,0,84143,tt2006240,en,Spades,2012-01-14,0,90,6.0,1
0,0,177588,,en,A Normal Life,2012-03-18,0,74,6.0,1
0,0,134312,tt2341969,en,29 Februari,2012-08-30,0,0,0.0,0
0,0,123943,,en,Rest,2012-05-16,0,12,4.0,1
0,0,86995,tt2197963,en,JB Smoove: That's How I Dooz It,2012-01-21,0,60,6.0,1
0,0,116154,tt2170573,en,Qing Cheng Zhi Lei,2012-03-01,0,111,10.0,1
0,0,420345,tt1828954,en,Bottom,2012-01-01,0,85,3.0,1
0,1700000,77483,tt1854522,en,Dunderland,2012-01-06,0,98,4.0,1
0,0,95389,tt2243429,en,Mustafa's Sweet Dreams,2012-03-01,0,80,10.0,1
0,0,296127,tt2402997,en,Shattered,2012-04-01,0,6,5.0,1
0,0,88747,tt2241145,en,El Wingador,2012-02-03,0,9,7.0,1
0,0,391193,tt2172090,en,Doroga na,2012-05-24,0,32,6.0,1
0,0,344053,tt2199269,en,Angry Birds: Year of the Dragon,2012-01-20,0,3,4.0,1
0,0,459094,tt2879736,en,Seule,2012-03-25,0,1,4.0,1
0,0,477699,tt2564782,fr,La travers?e des mondes,2012-11-07,0,,0.0,0
0,0,382966,tt2160101,en,Birthday Boys,2012-06-14,0,11,4.0,1
0,0,353904,tt2182620,en,Forever in Hiatus,2012-05-10,0,24,8.0,1
0,0,395861,tt2451946,de,fuckmybeatz - Nightlife in Frankfurt,2012-06-01,0,,10.0,1
0,0,112748,tt2363109,en,Bryan Callen: Man Class,2012-04-11,0,78,7.0,1
0,0,167649,tt2422326,en,In the Shadow of the Sun,2012-01-01,0,88,5.0,1
0,0,135604,tt2071476,en,Hoagie,2012-05-12,0,123,10.0,1
0,0,344697,,fr,Le marketing vert ? le grand maquillage,2012-05-04,0,,10.0,1
0,0,252522,,en,???????,2012-01-26,0,88,6.5,1
0,0,251002,,en,?????????,2012-01-18,0,74,4.5,1
0,0,171110,,en,Radiohead: Bonnaroo 2012,2012-06-09,0,140,7.5,1
0,0,469040,tt2278889,fr,Ce qu'il restera de nous,2012-02-29,0,40,9.0,1
0,0,276504,tt2146080,en,Mes u?. . . Lietuv?!,2012-05-31,0,96,8.0,1
0,0,397454,tt2356975,en,Bathing Franky,2012-05-26,0,86,10.0,1
0,0,222812,tt2399531,fr,Le serment de Tobrouk,2012-06-06,0,106,10.0,1
0,0,430518,,en,Jesus Christ / Joseph Smith,2012-01-01,0,90,10.0,1
0,0,328199,,es,Los Amigos Invisibles - SesioneS con Alejandro Franco (Temporada 2),2012-02-14,0,,8.0,1
0,0,328740,tt2190337,en,MLK: The Assassination Tapes,2012-02-12,0,46,7.0,1
0,0,295056,tt2273772,en,Nous ne Serons Plus Jamais Seuls,2012-06-08,0,10,5.0,1
0,0,81634,tt1376422,es,Jean Gentil,2012-04-20,0,84,5.0,1
0,0,183355,tt2149692,en,Forbidden Voices,2012-05-10,0,0,5.0,1
0,0,170617,tt2179265,en,Toxicity,2012-01-07,0,40,5.0,1
0,0,407880,tt5247780,es,La casa del kil?metro 5,2012-03-20,0,0,1.0,1
0,0,197255,tt2334715,es,La Segunda Muerte,2012-04-13,0,91,5.0,1
0,0,276733,,en,The Wildebeest Migration: Nature's Greatest Journey,2012-12-15,0,52,0.0,0
0,0,231664,tt1913121,en,Rose White,2012-01-01,0,0,0.0,0
0,0,152752,tt2036375,ja,????????,2012-03-17,0,105,7.0,1
0,0,279223,,en,Angelina Ballerina - Musical Moves,2012-06-12,0,61,0.0,0
0,0,260652,tt2072947,en,Dos de tres,2012-11-20,0,12,10.0,1
0,0,329130,,es,Choleando,2012-02-23,0,102,0.0,0
0,0,135354,tt2369221,en,Porkchop 3D,2012-09-01,0,105,9.5,1
0,0,137668,,en,Aji Noh Motor,2012-09-20,0,86,1.0,1
0,0,257842,tt3156316,en,Romeo,2012-07-06,0,0,0.0,0
0,0,154548,tt2527660,en,Foxfur,2012-07-24,0,61,0.0,0
0,0,135108,tt2301177,en,Steel Panther -The British Invasion,2012-09-28,0,99,8.0,1
0,0,127700,tt1695409,en,The Newest Pledge,2012-08-28,0,85,0.0,0
0,100000,293565,tt1989536,en,Interludes,2012-08-10,0,133,0.0,0
0,0,128108,tt2379438,en,Janeane from Des Moines,2012-10-05,0,78,0.0,0
0,0,232772,tt2589456,en,??? ??????????????,2012-08-29,0,94,5.0,1
0,0,217144,tt2083935,en,Basically Frightened: The Musical Madness of Colonel Bruce Hampton,2012-03-30,0,89,5.0,1
0,0,189939,tt2393737,en,Blood Reunion,2012-12-10,0,94,0.0,0
0,0,211354,tt2148433,en,Public Enemies,2012-01-03,0,177,0.0,0
0,0,169444,tt2366218,de,Sound of Heimat - Deutschland singt,2012-09-01,0,,8.0,1
0,0,316843,tt6046932,ja,?????,2012-11-24,0,107,0.0,0
0,0,148930,,sv,Riktiga m?n,2012-10-17,0,,8.0,1
0,0,315806,tt2070886,en,Una Hora Por Favora,2012-01-19,0,13,0.0,0
0,0,247366,tt2960918,es,Pinochet,2012-06-11,0,0,0.0,0
0,0,268873,tt2146206,en,Mar de Fondo,2012-06-01,0,92,2.0,1
0,0,181770,tt2404805,ar,?????,2012-02-15,951680,0,2.5,1
0,0,137694,tt2517260,en,Saya Amat Mencintaimu,2012-08-16,0,95,6.0,1
0,0,265127,tt2365815,de,Der Heiratsschwindler und seine Frau,2012-05-07,0,,5.5,1
0,0,314129,,en,Hikikomori,2012-12-27,0,5,8.0,1
0,0,331062,tt2415946,tr,O?lum Bak Git,2012-10-19,0,,0.0,0
0,0,116652,tt2132338,tr,G?zel G?nler G?rece?iz,2012-03-03,0,112,0.0,0
0,0,204715,tt2232510,en,Ten Thousand Days,2012-07-20,0,17,4.0,1
0,0,329843,tt2206686,en,Lost in Reality,2012-01-01,0,0,0.0,0
0,0,150181,tt2366794,pt,E a Vida Continua...,2012-09-14,0,0,6.0,1
0,0,205325,,en,Muse: Uprising,2012-12-08,0,75,0.0,0
0,0,239158,tt1914245,de,"Weihnachten ? ohne mich, mein Schatz!",2012-12-07,0,,6.0,1
0,0,180494,tt1223414,en,Player,2012-10-15,0,100,1.0,1
0,0,222456,tt2953738,en,Astonishing X-Men: Torn,2012-08-14,0,81,10.0,1
0,0,281358,tt2503272,en,Amicus: House of Horrors - Part One,2012-10-30,0,121,10.0,1
0,0,141522,tt1964853,fr,L'Oiseau,2012-01-25,0,93,4.0,1
0,0,211218,tt2321668,de,PilotsEYE.tv San Francisco A380,2012-09-02,0,,0.0,0
0,0,437382,tt2888240,tl,Huling Biyahe,2012-11-22,0,95,0.0,0
0,0,205819,tt1527052,hu,Aglaja,2012-10-11,0,110,5.0,1
0,0,122851,,en,Limp Bizkit - Rock in Rio Lisboa,2012-05-24,0,62,0.0,0
0,0,227176,,en,???????????????????,2012-01-01,0,48,0.0,0
0,0,147674,tt2371264,fr,Les Fils du vent,2012-10-10,0,96,8.0,1
0,0,259542,tt2102500,en,Life's an Itch,2012-12-01,0,94,1.0,1
0,4000,395195,tt2294789,en,Remember,2012-10-14,0,106,0.0,0
0,0,210526,tt2232034,en,Allison,2012-07-06,0,7,7.0,1
0,0,216764,tt2980138,en,Shady Chocolate,2012-12-08,0,45,5.5,1
0,0,478174,tt2369237,de,Rauch,2012-08-30,0,,0.0,0
0,0,135094,,en,Abyss,2012-10-28,0,47,0.0,0
0,0,148003,tt2271366,en,The Root of the Problem,2012-10-31,0,14,8.0,1
0,0,142438,tt2431550,en,Las Manos Limpias,2012-09-07,0,11,7.0,1
0,0,191271,,de,Dead Fucking Last,2012-07-10,0,,5.0,1
0,0,282873,tt3437908,fr,Cupidon,2012-12-15,0,7,5.5,1
0,0,444662,,en,The Fake,2012-12-17,0,5,5.0,1
0,0,146874,tt2597394,ta,Ammavin Kaipesi,2012-11-13,0,150,2.0,1
0,0,147001,tt2804018,en,Mumford & Sons: The Road to Red Rocks,2012-12-04,0,81,10.0,1
0,0,116771,tt2513858,en,Mark Kozelek On Tour : A Documentary,2012-08-16,0,116,4.5,1
0,0,291577,tt2523934,en,Miguel San Miguel,2012-11-15,0,80,6.0,1
0,98,279033,tt2486074,en,Byrd,2012-10-24,0,11,9.0,1
0,0,273508,tt2381978,en,Ready or Not,2012-09-25,0,0,4.0,1
0,0,152644,tt2330829,ja,Donzumari benki,2012-02-01,0,81,6.0,1
0,0,171037,tt1720280,en,Tony Tango,2012-09-28,0,86,0.0,0
0,0,187583,tt1976010,en,Congratulations,2012-10-20,0,95,0.0,0
0,0,130752,tt2056778,pl,W sypialni,2012-05-07,0,74,5.0,1
0,0,107733,tt2201289,en,The Wonder Girls,2012-02-15,0,44,0.0,0
0,0,121096,tt2067022,en,Tumbleweed!,2012-03-10,0,7,5.0,1
0,0,89886,tt2075263,pt,O C?nsul de Bord?us,2012-05-03,0,0,7.0,1
0,0,270681,tt2288017,en,Sharkproof,2012-01-01,0,90,0.0,0
0,0,214444,tt2428298,ml,??????,2012-03-16,0,136,0.0,0
0,0,378115,tt2643994,vi,Gia S? N? Qu?i,2012-01-18,0,100,0.0,0
0,0,245134,tt2356426,en,Le Halwa Le,2012-04-13,0,146,6.0,1
0,0,127053,,en,Linkin Park - Live At Telekom Street Gigs,2012-06-05,0,50,0.0,0
0,0,168580,tt2139559,pt,A Princesa,2012-01-29,0,78,4.5,1
0,0,291886,tt2385078,de,Spreewaldkrimi ? Eine t?dliche Legende,2012-09-30,0,,0.0,0
0,0,129121,tt2095764,ja,Sennen no yuraku,2012-09-04,0,118,0.0,0
0,0,44111,,en,Missing Child,2012-01-01,0,90,10.0,1
0,0,179860,tt2457196,en,?????,2012-04-05,0,52,8.0,1
0,1500,405348,tt2562942,en,Your Date's on a Plate: The Making of Frankenhooker,2012-01-02,0,40,9.0,1
0,0,467629,tt2130271,en,Mockingbird Lane,2012-10-26,0,40,4.0,1
0,0,363143,tt4670290,en,Raiding the Lost Ark,2012-02-04,0,143,7.0,1
0,0,181650,tt2185060,en,A Jubilee Tribute to The Queen by The Prince of Wales,2012-09-02,0,60,0.0,0
0,0,119723,tt1356415,en,Zombified,2012-06-07,0,100,2.0,1
0,0,164926,tt2137974,fr,Ballet Aquatique,2012-02-01,0,50,5.0,1
0,0,409963,tt2313482,en,Bl?i naglinn/the Blue Nail,2012-01-01,0,45,5.0,1
0,0,153915,tt2302561,en,Cage Fight,2012-10-05,0,96,0.0,0
0,0,203612,tt2552316,en,Sagrada - The Mystery Of Creation,2012-08-04,0,89,0.0,0
0,0,257915,tt2403970,en,Road Comics: Big Work on Small Stages,2012-09-03,0,53,0.0,0
0,0,243132,,en,Claycat's Evil Dead II,2012-07-14,0,2,5.0,1
0,0,141296,tt2404818,ta,??????,2012-09-21,0,138,0.0,0
0,0,264347,tt2195925,de,Ein Drilling kommt selten allein,2012-02-10,0,,0.0,0
0,0,190960,tt2461726,en,Circle Jerks: My Career As A Jerk,2012-09-03,0,96,0.0,0
0,0,227281,tt2066900,en,Just the Vampire Hunter,2012-05-05,0,93,4.0,1
0,0,299758,tt2558816,en,Eastsiders,2012-12-14,0,0,5.0,1
0,0,139929,tt2404980,en,Deal,2012-09-28,0,87,5.0,1
0,0,140862,tt2224254,hi,3 Bachelors,2012-06-29,0,110,0.0,0
0,0,141742,tt2653190,en,Ngorat,2012-10-04,0,90,0.0,0
0,0,152959,,en,Cat in the Hat: Ocean Commotion,2012-06-05,0,60,0.0,0
0,3500,202508,tt2418198,en,Everyone Must Die!,2012-09-23,0,71,0.0,0
0,0,150657,tt2369105,fr,Merry In-Laws,2012-12-08,0,83,7.0,1
0,0,284752,,en,Superbook: The Test,2012-01-01,0,0,0.0,0
0,0,329555,,fr,Les Grands Moyens,2012-10-05,0,,8.0,1
0,0,130795,,en,Mein erster Berg ? ein Rigi Film,2012-09-28,0,96,0.0,0
0,0,172294,,fr,La grande peinture,2012-01-01,0,,8.0,1
0,0,228431,tt2451328,pt,La solitude du pouvoir,2012-12-12,0,0,0.0,0
0,0,159522,tt1671695,en,Profane,2012-07-01,0,79,5.0,1
0,0,153789,tt2299491,ja,???????,2012-12-22,0,102,5.0,1
0,28,168119,tt2244697,en,Adhinayakudu,2012-06-01,71,135,5.0,1
0,0,194959,,en,Idaho The Movie,2012-12-04,0,50,10.0,1
0,0,139297,tt2235110,en,Kir? m?teru,2012-07-21,0,70,0.0,0
0,0,148269,,en,Lionel Messi World's Greatest Player,2012-04-11,0,45,10.0,1
0,0,231552,tt1597176,pt,Altered States of Plaine,2012-05-18,0,88,3.0,1
0,0,337119,,en,Rock and Roll Hall of Fame 2012 Induction Ceremony,2012-05-05,0,143,7.5,1
0,0,130799,,en,BMW Rhapsody,2012-07-20,0,89,8.0,1
0,0,270630,tt2328623,en,Horror House,2012-10-14,0,0,3.0,1
0,0,276328,tt2229103,en,The Death of April,2012-10-09,0,90,5.0,1
0,0,413983,tt2079511,en,Happy Hour,2012-10-12,0,19,0.0,0
0,0,163091,tt1920970,de,Inseln vor dem Wind,2012-12-27,0,0,4.0,1
0,0,172016,,fr,Les Bonobos (Laurent Baffie),2012-10-15,0,,8.5,1
0,0,198355,tt2157838,en,Underground Railroad :The William Still Story,2012-01-31,0,60,6.5,1
0,5000,135321,tt2115378,en,Porkchop II: Rise of the Rind,2012-09-25,0,80,2.0,1
0,0,155730,tt2298990,te,Life Is Beautiful,2012-09-14,0,0,10.0,1
0,0,192569,tt2407504,en,The Defector: Escape from North Korea,2012-06-06,0,71,5.0,1
0,0,152533,tt2593124,ta,???????,2012-07-15,0,150,0.0,0
0,0,194894,tt1990232,de,Formentera,2012-02-10,0,96,0.0,0
0,0,143397,tt2061729,hr,Kralj,2012-11-23,0,75,0.0,0
0,0,225154,tt2113635,en,Ciudadano Villanueva,2012-01-01,0,90,0.0,0
0,0,252802,,de,Patagonien 3D - Auf den Spuren von Charles Darwin: Von Buenos Aires bis Cabo dos Bahias,2012-07-16,0,0,0.0,0
0,0,323298,tt2248661,en,A Play Entitled Sehnsucht,2012-07-12,0,74,10.0,1
0,0,357804,tt4127328,en,Corpse Party: Missing Footage,2012-08-02,0,11,6.0,1
0,0,337687,,en,The Dark Charisma of Adolf Hitler,2012-02-10,0,180,5.5,1
0,0,173251,,en,Mac 'n Cheese,2012-03-01,0,3,5.0,1
0,0,216001,,ru,????? 2,2012-05-04,0,,8.0,1
0,0,344059,tt4762584,en,??????,2012-06-16,0,26,0.0,0
0,0,342529,tt3326484,en,When I Grow Up,2012-10-18,0,2,4.0,1
0,0,222766,,en,.hack//Versus ????????,2012-06-28,0,21,0.0,0
0,0,272800,tt2175906,en,Korzina,2012-12-06,0,26,3.0,1
0,0,245178,,en,Paglu 2,2012-08-30,0,147,3.0,1
0,0,287700,tt1977842,es,Way?u: La Ni?a de Maracaibo,2012-07-06,0,110,0.0,0
0,0,153134,tt2362974,nl,Claudia de Breij: Hete Vrede,2012-01-01,0,0,0.0,0
0,0,185414,tt2237798,en,Jerry and Me,2012-10-24,0,38,0.0,0
0,0,168796,tt2386600,de,"Martina Schwarzmann: Wer Gl?ck hat, kommt!",2012-09-11,0,,10.0,1
0,0,138095,tt1388388,es,9 meses,2012-10-19,0,90,6.0,1
0,0,215825,tt2245900,en,Diablo,2012-10-21,0,113,0.0,0
0,0,136320,,en,Seasick Steve: Live At Pinkpop,2012-05-28,0,0,8.0,1
0,0,137652,tt2083264,en,Mondays at Racine,2012-01-01,0,39,5.0,1
0,0,315470,tt2552826,en,Stanley Kubrick in Focus,2012-11-30,0,29,4.0,1
0,0,235524,tt2515486,en,Craig Shoemaker: Daditude,2012-11-09,0,82,0.0,0
0,0,120404,tt2293041,en,Whiskey Business,2012-03-25,0,85,0.0,0
0,145,155029,,en,Hammerfall: Gates Of Dalhalla,2012-12-05,0,0,3.5,1
0,0,278548,tt2300710,en,Amish: A Secret Life,2012-08-02,0,60,6.0,1
0,0,135308,tt1787794,de,See You Soon Again,2012-09-28,0,,5.0,1
0,0,257921,tt2243220,es,Er relajo der Loro,2012-06-15,0,90,0.0,0
0,0,252215,tt1852114,en,Sweetwater,2012-01-26,0,109,0.0,0
0,0,155728,tt2004350,fr,Siberia,2012-06-27,0,82,4.0,1
0,0,117176,tt1832949,en,El foso,2012-06-29,0,90,0.0,0
0,0,452069,,en,Steve Martin: The Television Stuff,2012-09-18,0,390,10.0,1
0,0,168132,,de,Dieter Nuhr - Nuhr am Leben,2012-11-19,0,,9.0,1
0,0,139654,,en,Form 17,2012-09-27,0,10,7.0,1
0,0,212202,tt2146094,en,Model,2012-09-10,0,5,6.0,1
0,0,434457,tt5354262,en,Chorabali,2016-01-22,0,137,5.0,1
0,0,307010,tt2529904,en,Pascalina,2012-11-30,0,95,0.0,0
0,0,274989,tt3249810,en,C?sar Mill?n : The Real Story,2012-11-25,0,45,0.0,0
0,0,115649,tt1642274,en,Orson West,2012-06-22,0,87,0.0,0
0,0,131509,tt2379442,en,Rafea: Solar Mama,2012-09-10,0,75,0.0,0
0,0,225157,tt2425220,en,En un paisaje imaginado,2012-09-24,0,90,0.0,0
0,0,307284,tt2262896,en,O Milagre de Santo Antonio,2012-07-08,0,40,5.0,1
0,0,168475,,hu,Quimby: Ar?na 2011,2012-11-29,0,,9.5,1
0,0,145203,tt2569466,en,BMF: The Rise and Fall of a Hip-Hop Drug Empire,2012-12-11,0,0,6.0,1
0,0,228724,tt2252444,en,4 Dead Girls: The Soul Taker,2012-08-18,0,95,3.5,1
0,0,272688,tt3465626,el,Over the Edge: Ultimate Speed Riders,2012-10-01,0,0,6.5,1
0,0,150080,tt2589514,th,????????????????,2012-08-29,0,113,6.0,1
0,0,141899,tt1489958,en,The Fugue,2012-09-11,0,71,1.0,1
0,0,417739,tt2825806,en,The Other Side of the Mountain,2012-10-17,0,103,8.0,1
0,0,341708,tt5167782,en,Weekend,2012-11-02,0,71,7.0,1
0,0,471662,tt3112262,en,Resident Evil 6 (Commercial),2012-10-02,0,4,2.0,1
0,0,259438,tt2318553,en,In Search of Avery Willard,2012-06-19,0,24,5.0,1
0,0,325772,tt2124941,en,The Fort,2012-06-30,0,12,0.0,0
0,0,135259,tt2095819,en,Ven?j?n vapain mies,2012-05-11,0,78,7.0,1
0,0,214697,tt2659434,en,Until the Quiet Comes,2012-09-06,0,4,5.0,1
0,0,112763,tt2125429,nl,Als Je Verliefd Wordt,2012-02-09,0,93,5.0,1
0,0,212232,tt2102452,en,The Pool Date,2012-01-01,0,6,9.0,1
0,0,225730,tt2503990,en,Innocents,2012-11-13,0,88,0.0,0
0,0,136951,tt2341662,es,"Aqu? Estoy, Aqu? No",2012-10-05,0,96,0.0,0
0,0,166484,tt2144008,en,Bigfoot's Wild Weekend,2012-01-01,0,85,2.5,1
0,0,199767,,en,Killswitch Engage - Rock AM Ring 2012,2012-06-06,0,41,8.0,1
0,0,255804,,en,Six Seasons and A Movie - A Community Art Show,2012-10-19,0,30,0.0,0
0,0,128119,tt1975286,en,The Land of Eb,2012-09-08,0,87,0.0,0
0,0,429519,tt2066951,en,Quiet,2012-05-02,0,32,7.0,1
0,0,283188,tt2274520,en,The Toilet An Unspoken History,2012-07-16,0,59,7.0,1
0,0,84258,tt2077866,en,The Apple Pushers,2012-02-10,0,71,6.0,1
