,budget,id,imdb_id,original_language,original_title,release_date,revenue,runtime,vote_average,vote_count
0,0,144182,tt1282428,ar,????? ????,2008-06-25,0,1,4.9,7
0,0,14982,tt1054110,no,De Gales hus,2008-09-12,0,102,6.0,1
0,0,178427,tt1570629,it,Mateo Falcone,2008-11-25,0,0,7.5,1
0,0,36601,tt1187042,en,Grindstone Road,2008-05-20,0,93,5.0,4
0,0,42771,tt1215870,da,Gaven,2008-04-30,0,93,4.5,1
0,0,17157,tt1032746,en,Ace of Hearts,2008-05-06,0,100,5.7,6
0,0,30032,tt1183135,en,Christina Aguilera: Back to Basics - Live and Down Under,2008-02-04,0,90,3.9,2
0,0,55569,tt1331326,en,The Snake,2008-11-23,0,80,5.0,1
0,0,14090,tt1200074,en,Ploning,2008-04-30,0,0,5.0,1
0,0,233886,,en,Hastey Hastey,2008-11-07,0,0,6.5,1
0,0,115933,tt0885398,en,???????,2008-05-02,0,0,5.0,1
0,0,230903,tt1223358,en,A Risk Worth Taking,2008-05-13,0,90,4.0,1
0,0,186579,tt1265588,en,Batman Tech,2008-07-20,0,45,8.0,5
0,525000,172911,tt0783538,en,Lady Magdalene's,2008-02-02,0,116,1.0,1
0,0,35069,tt1012757,en,Loins of Punjab Presents,2008-09-12,0,88,4.0,2
0,0,60752,tt1204898,en,Fistful of Brains,2008-10-10,0,0,2.0,1
0,0,19369,tt1137994,en,3-Day Weekend,2008-06-03,0,84,3.6,5
0,50000,18177,tt0469683,en,Automaton Transfusion,2008-05-19,0,75,5.1,8
0,0,185753,tt1341749,en,THE MONEY FIX,2008-01-01,0,79,7.0,1
0,0,58556,tt1453251,pl,Kup teraz,2008-07-16,0,,5.5,2
0,0,59279,tt0765242,de,Stella und der Stern des Orients,2008-04-20,0,0,4.0,1
0,0,197077,tt1293094,ja,???????,2008-10-31,0,109,8.0,1
0,0,157616,,de,Beatsteaks - Kanonen auf Spatzen,2008-05-02,0,0,6.5,1
0,0,203034,,en,Goreblade,2008-10-25,0,6,6.0,1
0,0,66502,,ta,Durai,2008-09-12,0,159,4.0,1
0,0,303731,tt1261043,de,Br?derchen und Schwesterchen,2008-12-20,0,,7.0,1
0,0,283432,tt1867611,en,Sueur,2008-01-01,0,45,5.0,1
0,0,37687,tt1265961,en,3 A.M.,2008-08-12,0,91,3.0,1
0,0,182862,,ar,???? ??????????,2008-03-12,0,,1.5,1
0,0,64519,tt1354556,en,Making a Killing: The Untold Story of Psychotropic Drugging,2008-10-24,0,95,9.0,1
0,0,176153,tt1263769,de,Himmlischer Besuch f?r Lisa,2008-03-18,0,,0.0,0
0,0,69515,tt1388444,ta,????? ?? ??????,2008-04-04,0,160,4.8,4
0,10,125999,tt1017430,en,Days of Wrath,2008-09-17,0,94,0.0,0
0,0,37473,tt1105732,en,Nereikalingi ?mon?s,2008-01-11,0,95,7.0,3
0,0,277866,tt1155591,en,Love You More,2008-02-05,0,15,5.3,3
0,0,70141,tt1364237,en,Kholodnoe Solntse,2008-07-10,0,108,1.0,1
0,0,127194,tt1064926,es,Cordero de Dios,2008-05-08,0,90,5.0,1
0,450000,55991,tt1220876,en,Classical Baby: The Poetry Show,2008-04-12,0,30,5.7,3
0,0,14485,tt1091202,en,Sakigake!! Otokojuku,2008-01-26,0,110,0.0,0
0,0,38229,tt2292707,en,Hackers Wanted,2008-01-01,0,87,6.4,5
0,0,103806,tt1795681,en,?????,2008-12-07,0,0,3.8,2
0,280000,250080,tt1235778,de,Bruder Ehre,2008-02-15,0,0,3.5,2
0,0,52636,tt1356860,fr,Un ange ? la mer,2008-06-30,0,86,6.3,6
0,0,78145,,en,Kings of Power 4 Billion %,2008-03-24,0,12,6.0,3
0,0,129361,tt1201563,en,Chilly Beach: The World is Hot Enough,2008-01-02,0,72,5.3,2
0,0,63608,tt1170347,en,????? ????????,2008-06-06,0,96,1.0,1
0,0,256318,tt1352682,en,Chroma Chameleon,2008-12-12,0,5,0.5,1
0,0,79637,tt1179079,ko,"????, ??? ??? ?",2008-10-11,0,95,9.0,2
0,0,296474,tt1023505,en,Remembering Phil,2008-08-14,0,85,3.0,1
0,50000,25715,tt1314363,en,Live Animals,2008-01-01,0,84,3.4,8
0,0,73904,tt1233187,de,Afrika im Herzen,2008-12-22,0,0,3.0,1
0,0,45528,tt1177161,ja,???,2008-12-16,0,120,3.7,3
0,0,155256,tt1156509,es,La dame de Monsoreau,2008-12-07,0,90,0.0,0
0,0,48284,tt1321807,en,Alice and huck,2008-09-27,0,15,0.0,0
0,0,67032,,sv,Jonas Gardell - Tillf?llig g?st i ditt liv,2008-11-19,0,108,1.5,1
0,0,253574,tt1784421,en,Duyung,2008-03-06,0,94,5.0,1
0,0,95086,tt1298722,es,El Tinte de la Fama,2008-02-01,0,85,7.5,1
0,0,287327,tt1139428,en,White Girl,2008-03-10,0,90,6.5,1
0,0,68246,tt2298537,en,Eddie Vedder - Water On The Road,2008-08-15,0,88,6.8,3
0,0,286645,tt1258947,de,Der Froschk?nig,2008-12-21,0,0,10.0,1
0,0,376163,tt3213394,en,Lady Noire,2008-05-20,0,8,9.0,1
0,0,130278,tt1169167,en,Struck,2008-12-30,0,7,8.0,1
0,0,106414,tt1531704,en,We Were Once a Fairytale,2008-06-17,0,11,0.0,0
0,0,165960,,ja,?????????,2008-10-06,0,108,0.0,0
0,0,45105,tt2765692,en,Claim,2008-01-01,0,73,6.8,3
0,0,63488,tt1433322,tr,Nokta,2008-01-01,0,0,7.0,1
0,0,26229,tt1132589,en,Hijack,2008-09-05,0,119,4.0,1
0,0,18150,tt0770796,en,Planet B-Boy,2008-03-21,0,98,6.4,4
0,0,279305,,en,Selamat Pagi Cinta,2008-11-20,0,80,0.0,0
0,5000000,29614,tt1124374,en,Tomtar & troll: Den hemliga kammaren,2008-01-31,0,70,5.0,2
0,0,101626,tt1183901,en,Fim da Linha,2008-01-24,0,0,0.0,0
0,0,59261,tt1305839,en,All Together Now,2008-10-20,0,84,5.8,2
0,0,341029,,en,Ozzfest: 10th Anniversary Edition,2008-05-21,0,150,0.0,0
0,0,17242,tt0482613,en,The Third Nail,2008-02-08,0,91,4.8,3
0,0,81325,tt1329338,pl,Dla ciebie i ognia,2008-03-24,0,127,3.8,2
0,0,40617,tt1526875,ta,??????? ??????,2008-12-19,0,147,9.0,1
0,0,12428,tt1284576,ru,???????? ??????,2008-11-13,0,116,3.1,6
0,0,68793,tt1267831,pl,"To nie tak jak myslisz, kotku",2008-11-14,0,101,5.0,2
0,0,391071,,en,Prank Call,2008-04-02,0,1,2.8,3
0,0,260498,tt1194193,de,Frau Holle,2008-12-25,0,,4.9,4
0,0,282664,tt1074219,fr,Villa Jasmin,2008-01-19,0,0,6.5,1
0,0,58720,tt1239228,fr,True Confessions of a Go-Go Girl,2008-01-01,0,88,3.8,3
0,0,43587,tt0942904,en,Uninvited,2008-05-13,0,92,4.0,6
0,88,8930,tt0881310,fr,La vie moderne,2008-10-27,0,88,9.3,4
0,0,50394,tt0902312,en,Nite Tales,2008-10-30,0,0,2.7,3
0,0,43053,tt1295923,en,Web of Desire,2008-06-30,0,91,6.0,2
0,0,86319,tt1176142,tr,??lg?n Dersane Kampta,2008-04-10,0,110,4.2,3
0,0,39425,tt1031224,en,Control Alt Delete,2008-08-08,0,93,5.0,1
0,0,318407,,en,De Nederlandse Opera: Don Giovanni,2008-08-26,0,0,6.0,1
0,0,168650,tt1259758,fr,Ch?teau en Su?de,2008-11-12,0,,0.0,0
0,0,265935,,pt,"Me & You, Us, Forever",2008-02-15,0,0,0.0,0
0,0,22357,tt1099200,en,Hansie,2008-01-01,0,122,0.0,0
0,0,22421,tt1301264,id,Laskar Pelangi,2008-09-25,0,120,6.4,6
0,0,25236,tt1077253,de,Mordshunger,2008-05-22,0,88,0.0,0
0,0,17029,tt0906773,en,Player 5150,2008-01-07,0,91,5.0,3
0,0,19406,tt1373122,es,Los dioses rotos,2008-01-01,0,0,6.0,2
0,7000,144542,tt1263687,en,Johnny Sunshine Maximum Violence,2008-01-01,0,78,3.5,1
0,0,20365,tt1087856,en,Hello,2008-10-10,0,124,4.0,5
0,0,125238,tt1186025,no,S.O.S Svartskj?r,2008-02-18,0,87,6.0,1
0,0,8423,tt1056481,de,Das j?ngste Gericht,2008-04-13,0,180,5.5,1
0,0,46856,tt1198339,en,Detsembrikuumus,2008-10-16,0,92,5.5,3
0,0,64060,tt1411955,en,?????????,2008-01-01,0,90,1.0,1
0,0,66805,tt1087453,en,Het echte leven,2008-09-25,0,87,7.0,2
0,0,38067,tt1161408,ja,?????,2008-07-05,0,97,4.8,3
0,0,19845,tt1159722,en,Nerdcore Rising,2008-09-03,0,80,7.3,3
0,0,32893,tt0976227,en,Broken Windows,2008-09-26,0,0,4.2,3
0,0,47442,tt1239401,el,?ank Bang,2008-12-18,0,97,6.3,6
0,0,18610,tt1176960,hi,One Two Three,2008-03-28,0,135,0.0,0
0,0,45979,,de,Schmirinski's: Feriengr?sse aus Kos,2008-11-12,0,0,5.3,2
0,1500000,208211,tt0940662,ru,?????,2008-06-03,0,87,3.0,2
0,0,259560,tt1333068,en,Chomsky & Cie,2008-11-26,0,112,0.0,0
0,0,77410,tt1138002,en,Chris & Don - A Love Story,2008-06-13,0,90,5.3,4
0,0,20233,,es,Ednita Nazario: Real... En Vivo,2008-09-09,0,120,5.3,2
0,0,299047,tt1221813,en,One Step Behind,2008-12-14,0,89,6.7,5
0,0,180746,tt1326226,en,Humble Beauty: Skid Row Artists,2008-09-11,0,58,0.0,0
0,0,79962,tt1152138,fr,Papillon Noir,2008-04-28,0,0,7.6,7
0,0,214556,tt1226318,ru,???????,2008-07-16,0,100,5.0,4
0,0,242951,tt1173755,zh,??,2008-06-13,0,122,6.4,6
0,0,278670,tt1124375,en,You Belong to Me,2008-01-01,0,89,3.0,2
0,0,77995,,en,?????? ???????? ??? ????,2008-06-06,0,89,0.0,0
0,0,294072,tt1063652,de,Schattenkinder,2008-01-23,0,,0.0,0
0,0,47151,tt1470820,en,Elu ilma Gabriella Ferrita,2008-01-01,0,43,5.2,3
0,0,37574,tt1312137,tr,?ki Dil Bir Bavul,2008-11-25,0,81,7.5,3
0,0,347701,tt1649337,es,High school musical: El desaf?o,2008-09-05,0,103,1.0,1
0,0,15580,tt1294790,en,The End Of America,2008-01-01,0,73,7.3,6
0,0,142713,tt0822785,es,3:19,2008-06-20,0,0,0.0,0
0,0,149574,tt1275675,it,James Brown Live At The Boston Garden,2008-08-05,0,0,4.0,2
0,0,71001,tt0996932,fr,La Fabrique des sentiments,2008-02-06,0,104,5.5,3
0,0,83958,tt1031288,en,Truffe,2008-08-22,0,0,6.0,1
0,0,25889,,en,Alex Agnew: Morimos Solamente,2008-01-01,0,120,6.4,4
0,500000,52390,tt1774576,th,???????...??????,2008-02-28,0,104,4.8,3
0,0,30849,tt1229367,en,Living Proof,2008-10-18,0,125,3.0,2
0,2000000,214844,tt1214955,en,The Deadliest Lesson,2008-11-09,0,86,0.0,0
0,0,316770,tt3231784,en,Phi tawan kab ajarn tabo,2008-02-28,0,92,5.5,2
0,0,98440,tt1320113,en,Thou Shalt Laugh 3,2008-11-04,0,94,0.0,0
0,0,430649,tt2514788,en,While Choking,2008-06-01,0,13,0.0,0
0,0,249279,tt1669099,en,Cinta U-Turn,2008-05-01,0,108,0.0,0
0,0,261072,,en,Retazos de vida,2008-10-21,0,100,0.0,0
0,0,40757,tt1298605,en,Sounds,2008-01-01,0,90,3.0,1
0,0,62966,tt1223930,de,Der Architekt,2008-10-23,0,93,0.0,0
0,0,21235,tt0486029,en,Three Priests,2008-01-01,0,89,0.0,0
0,0,134754,tt1368859,pt,Cr?tico,2008-01-28,0,80,9.0,8
0,3000,99241,tt1244567,en,In The Closet,2008-07-10,0,15,4.4,5
0,0,5701,tt0878709,de,Die rote Zora,2008-01-23,0,99,6.2,3
0,300,202225,tt1320233,en,Band from TV: Hoggin' All the Covers,2008-10-28,0,90,0.0,0
0,0,273116,tt1389381,en,Tiltil,2008-09-30,0,0,6.0,2
0,0,60204,,en,????? ????? ??? ??????? ?????,2008-12-04,0,0,7.4,5
0,0,298338,tt1165248,ja,?????,2008-01-06,0,0,0.0,0
0,0,134904,tt1315047,en,Interpretation,2008-01-01,0,7,0.0,0
0,0,226690,tt0918639,en,The View from Greenhaven,2008-10-15,0,101,4.3,2
0,0,98145,tt1142353,en,CIA: Secret Experiment's,2008-03-11,0,50,7.5,1
0,0,250179,tt1446849,en,Sunny's Time Now,2008-11-14,0,108,4.5,2
0,0,21034,tt0902281,en,Hindsight,2008-01-01,0,0,4.0,1
0,0,239592,tt1135942,en,Making Mr. Right,2008-02-09,0,0,6.5,2
0,0,204366,tt1412393,en,Bookends,2008-02-07,0,70,5.0,1
0,0,159587,tt1369604,en,Varmints,2008-01-01,0,24,10.0,1
0,0,272977,tt1521264,en,Joan Baez: How Sweet the Sound,2009-10-14,0,90,8.0,1
0,0,62112,tt1302558,fr,Le d?serteur,2008-10-23,0,107,3.8,2
0,0,60628,tt0935048,fr,Coupable,2008-02-27,0,0,4.5,1
0,0,454012,tt1337571,fr,Wawa,2008-01-01,0,10,5.0,1
0,0,57792,,ar,???? ?????????,2008-11-26,685297,95,5.4,6
0,0,69726,tt0860516,en,???????,2008-02-22,0,98,5.3,6
0,0,141069,tt0822803,en,Peyote to LSD: A Psychedelic Odyssey,2008-01-01,0,100,5.0,1
0,0,219164,,hu,Hofi t?kre No.7,2008-01-01,0,,9.0,1
0,500000,54606,tt0494237,en,In Search of Lovecraft,2008-10-04,0,98,0.8,2
0,0,52435,tt1329470,ko,??? ????,2008-10-23,0,119,6.4,6
0,0,12189,tt1173918,de,Selbstgespr?che,2008-07-30,0,96,7.0,2
0,0,230256,tt0482267,en,Susuk,2008-08-07,0,110,5.3,2
0,0,126355,tt1784432,en,Factory Farmed,2008-05-04,0,5,8.0,1
0,11000,191134,tt1236480,en,Prelude,2008-03-21,0,12,9.0,2
0,0,104841,tt1339081,fr,L'encerclement - La d?mocratie dans les rets du n?o-lib?ralisme,2008-11-20,0,160,4.3,3
0,0,31103,,en,Julieta Venegas: MTV Unplugged,2008-07-05,0,65,5.3,2
0,0,69585,tt1233481,ja,?????,2008-07-05,0,113,8.0,2
0,0,14639,tt1157694,en,The Order of Myths,2008-07-05,0,97,6.5,2
0,7500,19589,tt1262906,en,Here Be Dragons,2008-06-01,0,40,4.8,2
0,0,62612,,en,Steve Harvey: Still Trippin',2008-10-28,0,105,5.6,7
0,0,45363,tt1153109,nl,Hoe overleef ik... mezelf?,2008-06-15,0,0,3.5,2
0,0,123346,tt1366887,en,Gogal,2008-10-03,0,128,5.5,2
0,0,56765,tt1279086,en,The Genius of Charles Darwin,2008-08-04,0,139,6.0,5
0,0,15298,tt1234429,en,WordWorld: The Race to Mystery Island,2008-12-23,0,51,4.0,1
0,0,52442,tt1330186,en,??? ???,2008-08-07,0,88,6.8,3
0,0,317290,tt1192877,de,Marie Brand und die t?dliche Gier,2008-12-18,0,,0.0,0
0,1332600,255347,tt0830924,it,"M?ri?, a var?zsl?",2008-11-28,0,,4.0,1
0,0,266341,tt1258970,de,Die L?ge,2008-09-15,0,,5.5,2
0,0,146956,tt1320089,en,Fats Domino: Walkin' Back to New Orleans,2008-11-20,0,57,0.0,0
0,0,57415,,en,?????? ????,2008-12-02,587496,106,4.4,4
0,0,120437,tt1319629,ja,?? Yes!?????5GoGo! ????????????????,2008-11-08,0,77,0.0,1
0,100000,69187,tt1874673,en,Piper Penguin and His Fantastic Flying Machines,2008-01-01,0,0,1.0,2
0,0,32339,tt0876572,de,"Die Zeit, die man Leben nennt",2008-01-04,0,90,6.8,2
0,0,70559,tt1151339,en,Goliath,2008-01-21,0,80,5.0,2
0,0,50603,tt1029137,fr,La ligne bris?e,2008-03-07,0,102,5.4,4
0,0,37314,tt1261889,en,The Korean,2008-01-01,0,98,4.5,2
0,0,82725,tt1258805,en,????????? ?????????,2008-07-18,0,150,6.0,1
0,12,12406,tt0818110,fr,Inju : La B?te dans l'ombre,2008-09-03,0,100,5.8,5
0,0,5952,tt1073669,de,M?rzmelodie,2008-02-07,0,89,0.0,0
0,0,157083,tt1132611,en,Murder on Her Mind,2008-10-11,0,0,0.0,0
0,0,45852,tt1286800,en,Harvard Beats Yale 29-29,2008-11-19,268431,105,6.5,2
0,0,27231,tt1278322,en,Colin,2008-01-01,0,97,2.8,4
0,0,44374,tt1407081,en,Surrogate,2008-10-09,0,57,0.0,0
0,0,336484,tt1322330,ru,???????? ?????,2008-09-18,0,,4.0,2
0,0,188208,,en,Engine Sentai Go-onger: Bom Bom! Bom Bom! Net de Bong!!,2008-07-10,0,85,8.0,1
0,2500000,64263,tt1234560,ru,Vsyo Mogut Koroli,2008-03-06,7465423,100,3.5,3
0,1000000,180808,tt1303037,en,Arctic Dinosaurs,2008-10-07,0,60,10.0,1
0,0,81558,tt0945550,ja,??????????,2008-01-19,0,137,6.9,7
0,0,16675,tt1179820,fr,48 heures par jour,2008-06-04,0,89,4.3,3
0,0,52902,tt1353167,en,Favela Bolada,2008-01-01,0,80,5.2,3
0,0,25957,,en,Clear Skies,2008-01-01,0,40,6.2,5
0,0,336365,tt1268876,en,Imoral,2008-07-18,0,0,5.0,1
0,0,74035,tt1290099,en,Ninjas vs. Zombies,2008-10-31,0,86,3.6,5
0,0,245523,tt0458178,en,Tintorettor Jishu,2008-12-07,0,103,7.0,2
0,0,309205,tt1213044,de,Einmal Toskana und zur?ck,2008-05-16,0,,4.0,2
0,0,18187,tt1149583,en,Flow: For Love of Water,2008-09-12,0,84,6.4,6
0,0,100527,tt1153116,it,Riprendimi,2008-04-11,0,0,7.0,1
0,717000,126016,tt1334247,en,Johnny Cash at Folsom Prison,2008-10-18,0,60,0.0,0
0,1000000,63474,tt0382053,en,The Good Humor Man,2008-02-19,0,112,7.0,2
0,0,39055,tt1128071,en,Free Style,2008-12-24,140987,94,5.8,4
0,0,52152,tt1458907,en,David Gilmour: Live in Gda?sk,2008-09-22,0,113,6.0,5
0,0,82398,tt0982867,fr,Cowboy Angels,2008-10-29,0,100,7.0,1
0,0,12083,tt1249429,en,Dr. Alem?n,2008-08-14,0,106,5.3,3
0,0,309958,tt1379216,en,Cash Rules,2008-11-08,0,90,0.0,0
0,100000,55988,tt1235425,en,Glory at Sea,2008-01-01,0,25,4.9,7
0,0,7297,tt1112828,de,Fleisch ist mein Gem?se,2008-04-17,0,97,5.1,7
0,0,130436,tt1223143,en,Rebirth Of A Nation,2008-11-04,0,100,5.0,1
0,0,300314,tt1336017,ml,Veruthe Oru Bharya,2008-08-11,0,0,6.3,3
0,0,70750,tt1284027,en,Infinite Space: The Architecture of John Lautner,2008-09-05,0,90,6.8,2
0,0,36999,tt1319695,es,"31 Minutos, la Pel?cula",2008-01-01,0,87,7.4,7
